star_rating	review_body
5.0	I purchased this card when I pulled the other half out of a booster pack. The card came well protected with no scratches or bent sides. I gotta say, I was pretty excited when It arrived a day before the date it said it would xD and for those of you who think it's fake, it's not =D great card, and it looks that much better with the other half xD
5.0	Perfect for my niece to tote around!
5.0	Amazing quality for a child toy. Too big for a 5 year old though. This will most likely fit a big 8 year old up to about 12 years. My son is going to love it though! The helmet it came with is sturdy, but came with broken clips on the inside so I have to replace it. Amazon is not able to do a replacement because of the type of seller Kids Army Store is, but they did an advance refund and I was able to reorder the helmet.
5.0	My daughter loves it!!!
5.0	10 year old niece love this Barbie. Dress and shoes are cute! Purchased for around $ 6 and think it was a steal!
5.0	My 9 year old daughter loved it.  I wish they offered more of just the close for the monster high dolls.
5.0	My daughter (age 5) is in LOVE with horses. She even has that freakish Butterscotch pony that I had to BEG someone to buy her for Christmas because there is no way in heck I could have afforded it. She loves this small impish version just as much, even though it just walks around like one of those cheap dogs that flip in front of Kay Bee toy store at the mall. I mean, I am not disappointed or anything, it's exactly what it looked like in the commercial that I have seen approximately 75 times in the past 2 weeks. My only wth with this product is that you Furreal folks didn't sell it BEFORE Christmas, so mothers like me wouldn't be losing sleep over not being able to afford the Butterscotch creep. This would have been a nice alternative, know what I am saying? All in all, it's a great toy and she loves it and will hopefully not cry every time the commercial comes on. Horses make her emotional and I am pretty sure you have a life long customer with her.
5.0	Played and bought at a game fair.  It was fun and challenging for the 3-5 year old that we bought it for.  It is easy to change some of the rules around to make it easier for the young one and then re-introduce some of the rules to create a harder game.  Kids love the duck that they can move around the board with.  All in all a very nice game.
5.0	I got this gift for a little girl of a family friend. This is the best price for any my little pony. You will double at toys r us and target. She loved the gift.
5.0	This battery powered pistol is just right for the 4 yr old to play against the older kids with. He doesn't get tired out pumping to shoot.
5.0	This is a really beautiful Barbie Doll.  Her hair and costume are stunning and it is nicely boxed.  The knees are bendable, which is a plus.  Very nice.
5.0	Can't wait to see both my daughters expression when the open these outfits for their dolls! LOVE LOVE LOVE these dresses!
5.0	Was exactly like it was pictured. Arrived in great shape. Very satisfied.
5.0	My kids love to take this out in the backyard on &#34;adventures&#34; or dug hunts.  Even in the winter they pay dress up with it so it is used year round!
5.0	This thing is great! It's an easy-to-build model and displays magnificently. Mine is hung from a ceiling and just looks great. I did paint the interior a bit, but you really can't see much in there. The light is a pretty good effect but the landing wheel (which acts as the switch) suffers a bit from underdetailing probably to let it be used as a switch. Still, that's a minor complaint.<br /><br />Great model. I really love it.
5.0	My son looks forward to a Lego advent calender every year.  It's become a tradition.  Make sure you order early, they go fast.
