star_rating	review_body
5.0	I started putting this in my morning smoothies about 9 months ago and I'm hooked. It blends well so I don't really notice the flavor (or I'm just really used to it). I like that it packs so much nutrition into such a small serving size. I feel more energized and balanced when I eat it and notice a difference when I get off it for awhile. Maybe it's placebo effect, but whatever it is, I really like the way this makes me feel.
5.0	Being gluten intolerant, I try lots of different GF products, just for the heck of it. Frankly I did not have all that much hope for this frozen pizza. But when I tried it, I was blown away. It is really, really delicious, and compares well to any non-GF fresh pizza I have had. I know. I know. I was a doubter too. Try it and see if you agree. I have offered this pizza to my non GF friends and they couldn't believe it was a frozen GF pizza.
5.0	This Hot cocoa is the best of all the different brands we've tried.  I would definately recommend this especially for kids.
5.0	Great taste and very fresh flavor.  I love the re sealable cap because I use a few tablespoons each morning to cool off my coffee and give it a hit if coconut flavor.  Yummy!
5.0	The product is fantastic! The only problem I have is that Amazon sent the box that the manufacture put the bags in instead of repackaging the box in a larger one. While I am a fan of not being wasteful, I am also a fan of boxes arriving intact. One was partially open when it arrived and the other was just a little banged-up. I did not want to deal with a return so I just kept both boxes. Very few bags had fallen out, if any. Plus, I'm surprisingly self conscious of what others see me buying- advertising that I was buying a box containing bags of kettle corn popchips was not very subtle. The chips are worth any self-conscoiusness I may have felt, though, because they are gluten-free and let me have a yummy crunch!
5.0	Ivory Coast dark is simply fantastic. It is great hot or cold and can be drank anytime of the day.
1.0	to expensive for flavor
5.0	The clear jel is exactly what I needed in my canning recipes. Thank you for the prompt service.
5.0	Super Great Christmas Gift!! Put Smiles on all the faces who saw the candy jelly bean jar!! Fast S/H Thank You  THM
1.0	This is probably the worst coffee I have ever had.  Product was weeks from expiring when I received it.  I love coffes, but would never buy this kind again!
5.0	great product, on-time delivery!!
5.0	"My senior dog who very nearly died from hepatitis has been on this during recovery and for almost two years since and is doing great! The vet said don't change it, it is probably part of the reason he is thriving. When he's finicky, I can encourage him to eat by holding a spoonful near his snout and he will usually lap it up afterward. Although, consistent finickiness may merit a change, during which times I've fed Castor and Pollux \\""Ultramix Whole Chicken Thigh, Fresh Cut Carrots & Sweet Potatoes Entree Grain-Free for Adult Dogs\\"", which is probably just as healthy and maybe a bit more appetizing. The Ultramix contains a very cooked thigh bone inside a whole chicken thigh, which you can carefully remove and smash into paste or leave out, if you're worried about your pooch eating it."
5.0	I was really pleased with the variety I received. It included most of the KCups I was really wanting to try from Brands I had heard great things about! Thanks!!
5.0	I really enjoyed the smooth taste of the vanilla and cinnamon. Not sure what it did for the skin, but was very relaxing to drink. This is my first time buying. I purchased because the price was very good. Yogi tea is normally to expensive for me to buy, if the price is reasonable I would love to try more.
5.0	The almond flour produced the best macarons I have ever made.<br />A guest said he has tasted macarons  in Paris  and these were BETTER!<br />The product is also ideal for making gluten free cakes and cookies.
5.0	Kelp noodles are a great alternative to pasta or rice noodles.  They can be served cold in salads or heated in paleo pad thai or thai soups!  Nice texture!
5.0	I ordered this when I found a few indian recipes that I wanted to try.  It would have been outrageous for me to buy all the spices individually but thankfully I found this.  All the spices come in separate baggies.  My only complaint is that when they arrived they were all jumbled up but there is a list that tells you where each one goes in the box and it was simple to follow,so it was no big deal.
5.0	very large--very good
5.0	Dry leaf, it has a fabulous apple scent! I'd love to have this scent around the house, very lovely!<br /><br />Taste, very nice black tea base with apple and rose flavor - I keep thinking the apple taste is a cross between a golden delicious in flavor, but has that red apple skin taste as well. The apple is quite delicate over the sturdy black tea base. The apple flavor lingers as an aftertaste. I like how the apple flavor is quite distinct and clean in flavor - I'm used to apple teas being either filler (that you can't taste), or paired with chocolate or spices, or tart. There's no tart here! The rose is quite light, but adds a little oomph to the apple - like I'm having tea and there's a fresh rose sitting next to my cup.<br /><br />The downside is the black tea is starting to go bitter. I had sampled it at 2.5 minutes, but thought it was weak, so it sat for another 45 seconds or so. I think 3 minutes at 200F is about perfect.<br /><br />I think I'd buy some of this one - I love the apple in this tea!<br /><br />Overall, very nice apple flavor - if you love apple teas this is for you!
5.0	Great popcorn. The kernels are on the small to medium size, but they almost all popped. The flavor was wonderful & the packaging gave us enuff popcorn for weeks. Highly recommended. The white corn seems sweeter, too.
1.0	This product seemed like the perfect answer to the expensive K-Cup's.  You can barely fill this up half way if you have any chance of not getting grounds in your coffee.  I routinely ended up with grounds floating in my coffee.  My morning ritual had to add time for fishing out the grounds from AM coffee.  Didn't exactly start my morning on the right foot.  I wasn't happy with the unpredictable strength of the regular K-Cups and this proved to only complicate the process. I am now a Pod Man!!  No problems at all!  I pawned my Keurig and this Cup on an unsuspecting associate.  He even thanked me for them!!  I enjoyed a chuckle at his expense after he left.
